reviewStar,reviewText,inconsistentStatus
3,Right earbud doesn't work properly. I guess that's what I get for buying used.,0
3,Music,0
3,"These earbuds are great at first. I started with the original Galaxy Buds, then one side died completely and never worked again. I attributed that to the silicon lottery, so I upgraded to the Buds+. Then, it happens again after about a year having this pair. I'm a Samsung fan, but I can't endorse the lifespan and overall quality of this product.",0
3,"Audio has a ""tinnie"" quality.",0
3,"If you move your jaw, these will loosen and fall out. If you sweat too much while wearing them, they will automatically skip songs, etc.Samsung really needs to introduce an anti-loss strap for these.",0
3,"Decent pair, don't work with other brand besides Samsung",0
3,"After only having the earbuds for about a month, the right earbud started disconnecting and now it doesnt work Doesnt register, doesn't charge , just doesn't work at all.",0
3,Left earbud quit working after 6 months.,0
3,These weren't supposed to be refurbished but they are not the quality of the ones I had prior which were exact same.,0
3,The earbuds are too touch sensitive. I keep pausing or fast forwarding my music every time I try to adjust the earbud in my ear. The fit is not that great either. I've gotten better sound quality (and less annoyance) from Skullcandy or ME Buyz earbuds.,0
3,Don’t stay in ear,0
3,They randomly disconnect a lot. Get Bose.,0
3,They were just ok.Very little noise canceling,0
3,I can’t hear one side of it.,0
3,Not much of a difference or upgrade between this and the first gen pair.,0
3,Didn't like these. They kept falling out of my ear. I do have small ears & tried the different gaskets they came with..nothing worked. Admittedly they didn't sound too bad.,0
3,Useful at home during day.  Awful blue flashing at night renders themUseless.,0
3,Foam earpieces came off right away. Was able to slip them over but they continuous come off,0
3,"It didn’t come with a charger, the box was very beat up",0
3,I Ordered a product that did not work for  my TV,0
3,Mic doesn't actually work,0
3,Regular quality,0
3,The sound is not loud,0
3,"The ear things fell off , dont last long",0
3,They work! The soft thing fell off though. I had to tape/glue it back on.,0
3,"Absolutely no noise cancellation, which is a disappointment because that was the main reason for buying them. I’d give it 0 stars for that category if I could. Easy to setup though. Clear sound quality, but not a lot of bass.",0
3,The charger connection part in the headphone break within three months. I have to manually hold and push the charger cable in order for it to charge. I tried contacting the company and have not yet received a reply.,0
3,These work very well and are comfortable; however the volume is way too loud. Note this is per my 16 year old son who likes his music loud. This is also with the volume on the lowest setting. It is uncomfortable enough that we are ordering a different set because they hurt his ears.,0
3,Quality,0
3,"A little bit cheap feeling, but it does the job.",0
3,Disconnects when attached to the screen but works wirelessly,0
3,They still have phantom drift and connectivity issue.,0
3,These quit working within a 3 months of buying them. It was part of a Christmas gift for my kiddos. I ended up going to target and buying the gray set that have held up. I'll need to buy replacement parts to get this set up and working again.,0
3,The batteries drain way too fast for a new joycon.,0
3,"Brand new and started drifting soon after use. I can’t believe It, do I have to send away 2 sets now?",0
3,Is the same as the ones your switch will come with. They are just as prone to drift,0
3,IIIV,0
3,The controllers are fine but the color in my opinion is not yellow. To me it looks more like neon green. I was disappointed.,0
3,"Someone had the genius idea to buy a set of these joycon for their switch, and swap the old ones they got, probably from launch day when they got the console. Grabbed their old ones and put them in the box then sent them back!",0
3,"I thought this came with a center plastic holder, it does not",0
3,"Way too expensive, but they work as expected.",0
3,Pricey!,0
3,The red controller is not working blue controller only working,0
3,"This is a very delicate procedure that can easily end in disaster & a $100 bill to replace your mistake. High quality and good instructions, the actual change out was above mine and my sons ability in the end. We succeeded on the first and failed on the second.",0
3,Ordered a pair of these joy cons and the green controller dial can’t point to the right. Didn’t notice until playing Just Dance and realized that I can move cursor to the right. Had to return them without the box and the new ones are so expensive ($160 plus fees and tax). Sad experience.,0
3,"After using these controllers for less than a month, the left controller disconnects for brief moments multiple times a gaming session.  I have hardly used them and this really hinders game play.  It's too late to exchange so it sucks for the consumer.",0
3,You don't even get then same amount of plastic as a Wii Remote. How am I supposed to sodomize anyone with this thing?,0
3,"Honestly, this has been a disappointing controller and I wanted to like it.  I have had the standard Xbox controller, the previous Elite controller and they have all had similar issues.  The bumper buttons fail and the thumb sticks either drift or do not press down any longer.  I know Microsoft has attempted to address these issues but so far no luck.  The controller feels better the the first elite, in other words, more solid and quality seems better if you ignore the repeating issues.  This controller lasted less than a year but I tried to deal with the issues thinking I had another month on the warranty.  Unfortunately I misremembered the date of purchase and missed the warranty window by days.I would recommend purchasing the less expensive, less well made and less featured version of the Xbox controller so replacement isn't as costly.  I would also purchase a extended warranty if available.  At the first sign of issue, contact Microsoft, DO NOT WAIT like I did.",0
3,Ordered new and got used for new price.,0
3,A button on my control doesn't work. What do I do?,0
3,3 stars because of the minimal drift to the left stick.,0
3,"For the $$$ that this controller costs, you would think they could at least throw a stick ""zeroing"" or calibration feature to the software. After only 3 months left stick drifted up and down directions. Had to go through the hassle of sending to Microsoft for warranty replacement.",0
3,Unit opened and used . Didn’t notice or use until after return time passed...,0
3,"In the description it said nothing was broken, but the right stick had a lot of stick drift that it affected other buttons",0
3,Got my controller it's working fine no button sticking or thumbstick drift. It did come with a Xbox Game Pass Ultimate trial code that has been redeemed already which shouldn't be happening since it was SUPPOSED to be bought brand new. Something petty to review on still I paid $180 for this so I expect everything to be as new of course I shouldn't have expected much from whom ever who sold this.,0
3,Controller will randomly turn off even on a full charge. also having issues with controller drift that is starting to become more apparent,0
3,"For the money it costs, to purchase these type items, you would expect that they would work beyond 90 days.  I purchased mine in Dec of 2019 and received it in Jan.  No problem with anything, at first.  The charging cradle is great.  The reception gets a little flaky at times and says that it is no longer connected to the Xbox, when the light shows that it is clearly, on.  Of course, disconnections happen at the most inopportune times and last for about 10 to 15 seconds.  8 months in.............. the right bumper started to fail.  Of course, the standard warranty is for only 90 days.  It is unbelievable that, for the price, that the controllers are the weakest link in game play.  My first controller lasted 2 years.  I guess I was lucky.  Now, I am forced to buy another controller.  SMH........",0
3,Bought it in February and already have stick drift,0
3,"Controller came very quickly but only had a single replacement paddle for the paddles on the back. Not one set of each, just one short paddle",0
3,Left thumb stick started to drift about 5 months after purchasing,0
3,Item did not come with the USB C cable.,0
3,"I believed that I had ordered a new item, only to receive an item that had already been opened.  Seals had been removed and there were knife marks on the packaging.  Item was returned.",0
3,Dislike.-immediate driftLikes-weight-everything else,0
3,Has a 2 part plugin. USB is for the lights. And headphone jack for sound. More for laptop than using with controllers.,0
3,I can't use it in my laptop.,0
3,"I’m very picky, and the headset did not meet all my expectations. I wish it was wireless, the wires are too damn long, and also I wanted the volume to be a little louder.",0
3,Functional headphones but it looks really cheap.,0
3,"It's comfy, has decent volume and controls, but doesn't last a full year.",0
3,As the title says,0
3,Might just me my pc or Xbox but the mic was very quiet for everyone on the discord call and Xbox party,0
3,The microphones too quiet,0
3,Mic doesn’t work for my sons PS4,0
3,these are ok when i bought these i thought it would be perfect to tune out outer noise it doesnt its good to hear for music & if you play it others that are in your surroundings can hear just as much as you can.... phone calls can be heard thru these headphones... might send back but really dont like,0
3,They work,0
3,Had to buy the Adapter separately,0
3,The only time u cant hear anything is when u have it on full volume,0
3,They aren’t noise cancellation and have a very loose fit on my ears. Also the sound quality is pretty bad and delayedThey’re decent starter headphones though.,0
3,Everything’s good except the fact the mic doesn’t pick up anything so no one can hear you and the voice cancellation is 0%,0
3,My son uses these. This is the second time i bought it and he keeps saying the audio makes noises.,0
3,Eh,0
3,gets the job done,0
3,The headset was very good and sounded great but the wire broke two months after using them and now they aren’t able to be used.,0
3,Had to return because they quit working.  Got a new one immediately.  It quit working a few days later too.,0
3,Static sound while using.,0
3,Started having issues with miceophone shortly after purchase. Will not buy again.,0
3,External leds do not light up on my headset.,0
3,its not really good its ok,0
3,Thin. Wierd gray color,0
3,Not really soft at all. I have bought other towels which are much softer.,0
3,wasn`t as thick or soft as expected.,0
3,It gives off lots of lint after washing,0
3,Far too many misc threads and pulls were visible.,0
3,I used it after a shower and it leaves lint on my body. It's also starting to cover my bathroom in lint in places i rarely touch,0
3,Threads get caught and pulls the threads in the towels,0
3,These towels are not very absorbent and are uneven.,0
3,This is why you don’t order online,0
3,The only issue I have is the color of the towels. They are about 2 shades lighter than I expected.,0
3,Discoloration after first wash,0
3,"These towels are thick and soft, but the color faded to almost white in some spots after the first wash.",0
3,The color was not the same as pictured,0
3,It's on the thinner side,0
3,Just average.,0
3,Not as thick and as absorbent as I expected.,0
3,Kinda rough,0
3,These towels really aren't GOLDthey're between a brown  and a beige..they really aren't the color gold I was looking for but their just guest towels..disappointing,0
3,Extreme lint on first wash. Do not wash with anything else. Medium thickness and softness. Absorbency slightly above average. A sufficient set for the price.,0
3,"I received 2 towels , not the completed set .",0
3,Gave slot of little fabric balls when washed.,0
3,Color. In the Bathroom. Some of the edging on the wash cloths started to fall apart after the 1st washing. Cheaply made.,0
3,"If you looking for a gold color no this is more like a tan call color , and the towels was not fluffy at all hard material.",0
3,"Washed three times, there is a hole in one of the towels!!!",0
3,My package only included 2 washcloths instead of 4.Good quality though,0
3,Too much lint,0
3,What is to be expected. nothing special. not a great but ok deal.,0
3,"Decent product, they are absorbent but on the cheaper made side",0
3,Thin,0
3,They are not durable at all. My towels are already unraveling on the side stitching after 3 washes. Cheap towels and cheap quality,0
3,towels did not have darker color trim as seen in the picture. also not as thick as video.,0
3,so,0
3,not soft at all,0
3,"I purchased these thinking they would match the beige in our guest bath. I did not wash them, I just hung them up out of the packaging for decoration only. They are not beige, they are a pale mustard yellow color. I do not know if they are absorbent or soft as they will not be used. The dye batches must have been separate as some are lighter and some are a shade darker.",0
3,Did not a year with my son .,0
3,Not soft or full,0
3,not as thick as i would have thought,0
3,Towels aren’t that thick guess the price is right,0
3,The smell before you wash it,0
3,I did not get one of my large towels.in the set.,0
3,"This towel could be softer, It feels little rough.",0
3,"The photo shows a deep purple color, which is what I wanted. However, the towels I received are 2 to 3 shades lighter. I am returning them. The towels are not as thick as I thought they were.",0
3,Washes poorly with shinkage,0
3,Does not stay in place. The toilet one does but not the rectangular one for the sink.,0
3,It was used for bathroom.,0
3,Too small,0
3,"Rugs beginning to pill. Soft, but they tend to slide around on tile floor.Will not buy again.",0
3,Really little,0
3,The color is deep and looks lux but the rug doesn’t grip onto the tile.,0
3,After 3 washes the backing comes off.,0
3,Does not stick to tile floors,0
3,"This rug is soft and the colors have never faded, even after washing. The problem is that it absorbs so well that it doesn’t dry out all the way and now smells musty, even after washing. I have this rug right outside the shower. I won’t purchase this again.",0
3,"They are soft and absorbent, but they slide. I adjust them 7,000 times a day. If you’re looking for a non slip rug, this is NOT it.",0
3,Some of the shag parts are coming outNot as thick as my last ones I boughtI’m think my first set came from a different company,0
3,Rug shed a lot,0
3,Replacement and match addition on other of the same brand. The only brand allowed in my bathrooms going forward.,0
3,Seeabove.,0
3,Color was not exactly what I wanted.,0
3,Doesn’t absorb water at all. Puddle underneath the mat,0
3,Was not the quality that I expected. For a room without a lot of traffic it would be ok.,0
3,Not enough rubber backing . Still slides,0
3,Not as much rubber backing as expected. They do slide on floor,0
3,The rug was very sift but not plush at all.  It was very thin.  I’m returning it.,0
3,Not as dense as pictures and color different from pictures.,0
3,"It flattens when stepped on. Gorilla grip does not keep rug in place.  It was the correct size and color, but ""luxurious"" is a stretch when describing the softness.",0
3,"Standard loop style bath mat.  It is soft and absorbent, however it does NOT stay put.  It moves around and I am constantly straightening it.  The gorilla grip backing is not as good as I thought.  It’s just ok",0
3,Rug is a different color than the picture and the edges are freyed.,0
3,Returned product,0
3,Bought this for the fact it advertised softness/cushion which is a complete fabrication on the 17 x 24 size.,0
3,"Color was not as in photo. Rug was thin, lacking quality.",0
3,"I expected the rug to be thicker, softer, more plush.  I have not washed it yet.  I do not find it stays in place",0
3,It wasn’t as dense as I had expected and you could see between the yarn. I will probably use it for a bath mat and get a different rug.,0
3,"Not as plush as it seems, very  thin",0
3,Not what I expected,0
3,Overpriced for the quality.,0
3,Needs suction cups on bottom to hold in place. Mine moves,0
3,"I think it catches some hair, but the design reduces drainage. So now the shower floor is dirty with soap scum instead of hair. Product needs improvement.",0
3,Not reliable,0
3,I found that these hair catchers kept slipping out of the way and letting the hair into the drain but they were cheap and they may work for other shower configs for all I know.,0
3,Moves around a little too much so it doesn't catch all the hair,0
3,They catch hair ! But annoying to clean !,0
3,"According to the photo, I thought that they would be convex, but as it turned out, they are flat and not convenient to use. They can only be used for the kitchen sink.",0
3,They work well but it’s hard to get my long hair untangled from it,0
3,Stops hair from going down the drain but it gets tangled in the spikes and makes it a bit difficult to clean,0
3,"It wasn’t what I expected, it moves with the water, doesn’t have a suction system in the bottom .",0
3,"Would not buy again, not something practical",0
3,Do not stay in drain,0
3,These slip out of place,0
3,Slows down water drainage,0
3,These have no suction power they are always moving. I do like the color but the gabs are so big that it doesn't really retain any hair.,0
3,Does not catch hair.,0
3,"At first, I thought they seemed great. Comfy. They’re a great size. However, after just a week, they’re become pretty uncomfortable. I’m not sure what it is. They seem a little too firm for my liking. Hurts my back and neck. ): I really wanted to like these pillows, but it’s a little disappointing.",0
3,Seem to be just so so for the price.,0
3,Extremely firm,0
3,Decent quality but lacking in that “hotel fluffiness”,0
3,Too thin for comfort/sleep,0
3,The pills were good for a week and then they lost there shape and fullness. Not worth all the money we spent on buying 4 of them.,0
3,These pillows are fluffy and great to sleep on but not cool at all.,0
3,Not as firm as expected,0
3,not a cooling pillow,0
3,It is too soft!,0
3,The pillows don’t seem to be very cooling.,0
3,Pillow gets hot. Losing support after a few months,0
3,It was supposed to be a set of two pillows but was sent only one pillow 😒,0
3,Not enough filling.,0
3,"When you lay your head on it, it goes nearly flat.",0
3,Appeared soft and fluffy. However it was not very soft and was very lumpy. After three months we ditched them.,0
3,Pillows were not soft and were too hot for me.,0
3,One of the pillows came very flat and will not fluff up even after a week. Don’t think I would buy them again.,0
3,Pillow isOut .of shape already,0
3,"The support is terrible, they came rolled up so I let them sit out as directed for 24hrs and fluffed vigorously as directed... they only expanded a little bit and are still just as flat as my old pillows. King size pillow with very little stuffing inside.",0
3,not wat I expected,0
3,If I put 2 in one case it sort of works... way too soft for me.,0
3,It's a very ok pillow. Nothing special. Gets flat easily and doesn't pop back up. Waking up with neck hurting. Don't see what the hype is all about.,0
3,"Pillow is somewhat firm, which as side sleepers we were looking for, but I don't find it ""cooling"" whatsoever, and neither did my husband.",0
3,Not what I thought,0
3,Paid $50 and only received one pillow,0
3,Very thingDoes not deserve the price,0
3,Not thick enough. More stuffing needed.,0
3,It's Ok. It's a pillow.,0
3,There are the exact size of the standard pillows I am replacing.  I would rate them higher if they were larger.,0
3,"I can’t sleep on it. My husband uses it as his pillow that he holds while he sleeps, but he can’t sleep on it either.",0
3,They’re just ok.,0
3,Not exactly what I’m looking for. Very soft,0
3,Thought these pillows were cooling but they are not.  They do keep there shape and are extremely soft.,0
3,Not firm enough,0
3,Pillows is soft and has the cooling but falls short in expectation as it is very flat snd both have to be used.,0
3,Thinner than they appear in the picture,0
3,These pillows were supposed to be firm and they are not.,0
3,"The cover is okay, but the material is not as thick as some mattress covers.  Also, the cover ends at the top edges of the mattress.  The material that runs along the sides of the mattress is a thin elastic material to hold the cover in place, but it offers no protection from spills.",0
3,Makes the mattress feel much firmer than without it. Has a rough feel to it and is a hassle to dry after washing because it holds moisture.,0
3,Washed it a handful of times but still urine seeps they to new mattress.,0
3,"Product listing claims that this mattress protector is waterproof, but our puppy peed on bed & the urine penetrated the mattress protector & stained the mattress cover. So NOT 100% waterproof.",0
3,"This was one of the top items for King mattress pad search.  It arrived and it is a mattress protector.  My fault for not seeing that detail before purchase, but just want to make others aware.",0
3,Very thin yet to see if it is stain proof,0
3,Ripped after a week of using it,0
3,"It doesn’t stay on the bed, doesn’t offer full protection.",0
3,"Protective, but could be softer.",0
3,It made our mattress 10x hotter and we always wake up sweating even in the winter.,0
3,Not know.,0
3,Just ok. Nothing to write home about.,0
3,It will not tighten up to where all of the wrinkles come out of it.,0
3,It is little bit thin.,0
3,It makes me feel hot,0
3,Not the best product out there but for guest room is just fine.,0
3,It isn’t tight enough so it keeps slipping around the mattress.,0
3,lets 30% water thru the fabric,0
3,"Thinner than I expected, have not washed it yet, so maybe update this review",0
3,Is NOT WATER RESISTANT! My son used the bathroom and it went right through. Would return but it’s all pissy,0
3,Water was still able to go through.,0
3,It’s not what I thought it would be. It doesn’t zip up at the bottom and it’s not stain resistant.,0
3,not very waterproof.,0
3,Not what I was expecting. It is much thinner than the other two I have purchased.,0
3,This product is okey for it’s price.,0
3,It’s quiet,0
3,Works.,0
3,Did not use for potty training,0
3,Caused too much sweating.,0
3,"Wasn’t a fan. The sheet being flannel is too warm, the plastic underside made it slippery on the mattress",0
3,"It doesn’t “breathe,it caused me to have night sweats.",0
3,Protection of expensive mattress,0
3,Very thin but the size fits my king size mattress,0
3,Just realized that this was the reason I've been sleeping hot on my memory foam mattress.Memory foam sleeps hot in general and this makes my back burn when i sleep.,0
3,Move to much from the mattress,0
3,"Bought the king sized version of this for a memory foam mattress.  I was told that memory foam beds are much warmer/hotter than traditional mattresses.... they were right.  I was told that this protector adds to the ""hot"" experience...  it did.  I am now looking for a permeable protector...  one that breathes.",0
3,To early to make a comment,0
3,It slips off my mattress,0
3,It’s fits my twin xl.,0
3,Seems ok.,0
3,Na,0
3,To make these pillows plump I had to add quite a lot of addl filler.,0
3,Title,0
3,"These pillows are so thin! Even after running them in the dryer with a tennis ball, they barely fill out the pillowcase.",0
3,Not enough filling in the pillows. Too flat and cannot hold shape.,0
3,"Stock pictures showed its more plush and fully, but the real deal is very flat. I opened the bag so I have to keep it but will buy the different one soon.",0
3,"These are very thin and flimsy, don’t even fill up pillow shams",0
3,I purchased these to use with decorative shams but they need to be a little more firm and not lumpy.,0
3,Too thin. Soft though.,0
3,This pillow is flat.,0
3,I anticipated a much more lofty pillow. These are soft….very soft.,0
3,They are right size for throw pillows an the covers u got separately.,0
3,Not fluffy.,0
3,"Not very full. Said that they would fluff up throughout the first week,  they didn't.",0
3,I thought it would be firmer,0
3,Didn’t fluff up much. Shipping box was big enough that it really wasn’t necessary to vacuum seal the pillows.,0
3,Made my pillows look extremely flat,0
3,Really smaller than I thought. Should have measured.,0
3,They don't stay fluffy the go flat after a few days of using them,0
3,"These inserts are actually kind of flat and not very firm. I ended up having to buy four and placed two in each pillow case before I had decent throw pillows. But they are priced cheap, so about what you can expect.",0
3,Not as large as advertised and not very full.,0
3,Doesn't puff out the cushion cover enough. For the price i thought they would be premium and they are not,0
3,Not blump enoughLike the softness,0
3,They are much thinner than expectedIt took two of these pillows to partially fill my cases.,0
3,Pillows are not full. Very thin and flimsy and never fluffed up.,0
3,Kinda cheap parts,0
3,This went crooked a couple months in and has had a little lean to the back right.  I have to spray lube into it every few months to get rid of the loud creaking that occurs whenever I shift weight.  I've just tolerated it for years but now that I'm working from home and in the thing all day I will be replacing it.  It has served its purpose.,0
3,Much much smaller than anticipated. But it’s a decent chair for the price.,0
3,It's cheap so don't expect too much.Pretty stiff. Cheaply made.,0
3,"Use this product at my home desk .Just not enough  in the seat,  you tend to sit in  a hole going downeard.",0
3,Fact that chair does not stay in locked in chosen heighth position!,0
3,Thin material with little padding. I couldnt imagine more than 1 hour in this chair.  Cheap.,0
3,Started to fall apart less than a year after purchase -at that time it has been used the equivalent of 8 month of 2/3 hours per day use.  Then it completely disintegrated when COVID-19 time came and it got subjected to daily use for a couple of months.,0
3,The chair is very small and basic,0
3,It was much smaller than I expected.,0
3,When I was shopping for a chair I read a review of how after a couple weeks this chair leaned to one side. Shoulda paid attention.,0
3,Not intended for obese people,0
3,After unboxing and assembling the chair is smaller than expected and it didn’t tilt backs,0
3,LOOKS CHEAP,0
3,"Maybe it's just me, but after a month one of the armrests got a crack, and a few months later it cracked completely apart.",0
3,The chair is not very comfortable. The seat is not very well padded. I put a chair pillow on the seat and it is tolerable now. My biggest complaint is I ordered a brown chair but they sent me a BLACK one. I needed the chair so I did not return it. This is a budget chair so it would surprise me if it is still functioning in a couple years but when you don't have much money you sort of have to make due.,0
3,"The magnetic wheels dont work,i kept fallint off the chair",0
3,"If you are not broke, unlike me, spend more money and buy a better chair. This chair is uncomfortable to sit on. I regret buying it. I will force myself to use it I guess.",0
3,I should have well-noted the first Q&A.  The maximum height of the vertical-adjust makes the seat 21 inches off the ground.  That is not very high.,0
3,"Very thin padding, this won’t last long",0
3,Smaller than expected and not sturdy,0
3,Very cheaply made. Dosent hold ot of weight.,0
3,Way smaller than expected,0
3,With a little tweaking the shelves can work out. I painted the backside of them to give them a seal because I'm made out of that material that can fall apart when it is close to moisture and I'm using this in my bathroom. So far they're staying together. They bow with a lot of weight.,0
3,Much smaller than I expected in height,0
3,Looks cheap but serves it's purpose.,0
3,"The plastic poles don't thread too well and this leads to some pretty flimsy shelves.  If it's in a low traffic area with no adventure-seeking cats it will serve its purpose just fine, but if you need something sturdier keep shopping.",0
3,Wood was chipped.,0
3,Too small for the price,0
3,The shelves are particle board.  That’s not visible in the photos.  Storing anything heavy on particle board causes it to sag.  These are decent light duty shelves.,0
3,Not sturdy enough,0
3,plants,0
3,It was scuffed up a bit,0
3,Despite tightening as much as possible the structure seems flimsy.,0
3,Decent product,0
3,Very cheaply made. Cracks and chips as if it was used. I use ot to hold my sons board games so it works. I wouldn't put too much weight on it!,0
3,it wobble,0
3,It was smaller than I expect and not sturdy.,0
3,Very wobbly,0
3,"Should have guessed based on the price, but these shelves are incredibly flimsy.  All made out of cheap plastic, don’t expect it to hold much weight",0
3,Very small for the price,0
3,It was not as sturdy. But it worked for my need.,0
3,Not sturdy at all,0
3,I expected item to be bigger,0
3,Way smaller then i thought.,0
3,"Im using this in a basement storage, its very cheap, not very durable for heavier items, but it'll serve its purpose. I would not put this where others could see it. It looks cheap.",0
3,Not what I expected!  It looks cheap and doesn’t have the capacity I needed.,0
3,"cheap plastic, can't handle weight",0
3,It arrived with two chipped edges.,0
3,Was putting it together and I had a long pole snap on me while I was twisting it in.,0
3,It looks bigger on site. It will do the job for now. We needed a utility shelf and this is a little smaller than expected. More of a livingroom or office shelf,0
3,"Very flimsy, but functional....",0
3,Max weight per shelf is 15 lbs. Entire piece is made of compressed wood and plastic.,0
3,Its a little on the wobbly side. I wouldn’t buy it to place very much on the upper shelves or anything very heavy on it at all.,0
3,Wobbly,0
3,Small and a little fragile,0
3,"very wobbly. definately needs to be anchored to wall in several places. its lightweight, so dont plan on books or very many electronics,even while anchored.",0
3,It is made cheep. Didn’t expect plastic very unsteady,0
3,Check the dimension before purchasing.,0
3,Not very sturdy. Buy something else,0
3,"Not sturdy, but did it’s job for holding my makeup and perfume. I would not put anything heavy on it.",0
3,It is wobbly.,0
3,Product came cracked,0
3,when we moved it a part of the desk fell off,0
3,It will get the job done.......But don't expect this desk to hold up very long if your kid is doing home schooling.,0
3,was smaller than i thought it might be but it works!,0
3,It didn’t come with instructions,0
3,Cheap man made particle wood.,0
3,It was really sturdy after being out together,0
3,Smaller than I expected.,0
3,Not durable,0
3,Cheaply made. Desk is wobbly already and even when I tighten it it still loosens. Would not reccomend.,0
3,Much smaller than expected. This is more for a child than office furniture for an adult.,0
3,Small desk for small areas. It will serve its purpose but it isn't durable. Cheaply made.,0
3,It’s not water proof,0
3,"This very small, it is a kids size",0
3,Not quite durable.,0
3,Paint peels off.,0
3,"The pre drilled holes were drilled out a little too big, so we had to get bigger screws than the ones provided. Other than that it seems to be okay.",0
3,Very small. Not very sturdy. I don’t think it’ll hold up when we move.,0
3,Had to return it. The desk has a weight limit and my Mac and printer exceeded the limit,0
3,I used I for school,0
3,"I returned this the next day. The desk arrived, and as soon as I opened it, it had visible scratches on every surface I could see.",0
3,"It was way smaller than i thought. Im only 5""1 and still feel stuffed when sitting.",0
3,Instructions for assembly were not sufficient.,0
3,Loud but for this price what you can expect .,0
3,Ya it functions and all but it don’t push much air at all.,0
3,See headline,0
3,This fan is great until it stopped working. We changed the fuse but it did not help.,0
3,"The older model might have been louder, but it blew a lot more air.",0
3,It does the job,0
3,"Not enough power, especially for a Honeywell product.",0
3,I gave it 3 stars because it doesn't blow very much air even on high. It is very quiet though!,0
3,I sleep with a fan year-round for the sound on high this thing barely makes a noise I don't like,0
3,"Not a lot of power even on the highest level,",0
3,Not work as expected nor needed.,0
3,Bought 2 and they both died after 1+years. Other than that they’re fantastic!,0
3,Moves air but its loud.,0
3,Look at my profile pic,0
3,Doesn't angle down. Only forward to the facing up position.  We need the down direction as many would.,0
3,Hardly hear it,0
3,I was looking for more white noise...so quite.,0
3,If it blew harder on high would of been 5 stars,0
3,Loud noise,0
3,It’s too working anymore. Only had it for a couple of months,0
3,It is smaller than I thought.Buyer beware,0
3,"It does the job of heating a room, but I need something quiet as I wanted to use this in my office and I am on video/audio calls all day. This is loud enough that my system actually reminds me I'm on mute because it thinks I'm trying to say something. I'll return it but for some folks looking for something small and efficient where the noise is irrelevant it could work.",0
3,"Makes a lot of noise.  Much louder than the Lazlo heater, but Lazlo quit working after four months.",0
3,Heats the space but is much louder than other heaters of the same size.,0
3,"Really loud, gets hot though",0
3,"Sometimes it does not turn off with thermostat, wake up to a hot room",0
3,Too loud!,0
3,Does not put out that much heat unless you are very close to it. It really does not heat up the very small room I have.,0
3,I’ve had this heater for a year and two weeks. It quit working today. The warranty was for a year.  : (,0
3,Heats well but fan wasn't very powerful if I remember right. I did return it,0
3,"It says it has a thermostat, but it's just an up or down dial that leaves you to guess where to set it for a particular temp.",0
3,Not as big as I thought,0
3,I used this product for heat but it blows cold air from the back always,0
3,Doesn’t shut off automatically,0
3,Loud and heat control isn’t much to brag about.,0
3,"Nice size, gives off decent amount of heat... but control doesn’t seems to change much. Cannot use while teaching online  because it is noisy...:(  Cannot hear my kids.",0
3,Didn’t heat the room I think the room may have been too big for this output.,0
3,Test,0
3,"Takes a while to heat up room but it does end up heating the overall room in about 30 minutes! Heat is not directly felt, blast radius is not far! Need to be really close in order to feel!",0
3,Gets hot enough but thermostat does not operate as described.  Also much louder than expected.,0
3,To small,0
3,Puts out much less heat than another heater I had with same rating.,0
3,The first heater broke so i ordered another one. It doesnt output much heat its good for a very small room.,0
3,will heat only small area.,0
3,It is very loud but heats the bathroom adequately,0
3,"Not as quiet as expected, but reasonable.",0
3,Had the return the heater after trying to get rid of the heavy chemical smell for two weeks.,0
3,"Although it works fine, it is quite noisy",0
3,Very noise!!!,0
3,Doesn’t put out much air even on the highest speed,0
3,You can have quiet or a lot of air but not both.,0
3,"Good fan great price but not ""whisper"" quiet. It's not loud or anything and I'm a light sleeper firist part and can still fall asleep to it but it's not as quiet as I thought. I have to turn up my tv every time its on and unless its very hot I'll turn it off just to not listen to it anymore.",0
3,Noise level is higher than expected.,0
3,Loud. Even louder when on oscillation mode,0
3,Not a lot of power for Caribbean summer,0
3,"It’s louder than I thought it would be. Attaching the base wasn’t hard, but I did end up putting it on backwards despite reading the directions.",0
3,It doesn't take up much space but the highest setting feels like it would be the lowest on other Lasko fans,0
3,This fan was disappointing. it works but the level of air is laughable in comparison to other fans.,0
3,Only lasted 3 months,0
3,Mixed silicone by weight. Couldn't get it to weight the same equal size pour. Accuracy just isn't there.,0
3,"This scale is much smaller than I expected, including the buttons and display screen.  Feels rather cheap. It even gave me a reading of .4 grams,  Right out the box!  I reset it and it still did the same thing, so I returned it.",0
3,"Bought for the intention of weighing reptiles, but its a little too small for my animal container for weigh in times.Will have to use this for cat food instead.",0
3,To small comparing with the price I return,0
3,Works.,0
3,"This scale is ok. It is veryTemperamental, sometimes it works, sometimes it does not.",0
3,scale is not accurate tested it with a 5 gram weight it weighed 4 grams on this scale. off by about 20%,0
3,"It is not waterproof, small for kitchen use, accuracy is 3-5 grams minimum",0
3,So light and cheaply made. Uses battery,0
3,I think I got a faulty item. Mine won’t turn on and I just received it today. (Yeah I have batteries),0
3,The whole scale is to sensitive. And was about .5 off when I used it,0
3,"After 5 months, I can't use tare button. It's just not working.",0
3,NOT GETTINT THE READINGS I NEED HUM MAYBE I'M NOT QUITE FAMILARE WITH IT,0
3,Accurate scale but any normal plate or bowel covers the screen and you can't read the weight.,0
3,Not balance!,0
