word,score
the joy of meaningless studies,11.0
shed a tear for ireland,11.0
your son can't eat wheat,11.0
ain't no nothing none not,11.0
empty as your grandma's panties,11.0
go play in the road,11.0
the internet is serious business,11.0
el cajon social security office,11.0
as if you did that,11.0
jumbo shrimp on the barbie,11.0
box the kids came in,11.0
six six and a kick,11.0
venereal disease/ single awareness day,11.0
oh  my  gawd,11.0
get bitched and die trying,11.0
the corrupted tri-state of asia,11.0
south of the border syndrome,11.0
feeling like a beat dick,11.0
penn-griffin school for the arts,11.0
dub side of the moon,11.0
click it and stick it,11.0
take me now  sailor!,11.0
beneficial owner of a popsicle,11.0
people's general way of thinking,11.0
puerto rican be good stick,11.0
slap the black off ya,11.0
the super duper chocolate bowl,11.0
under the dress vagina press,11.0
to lay a floor pizza,11.0
please dont eat my cheese,11.0
the fat and the furious,11.0
doin' a paul mc cartney,11.0
out of the closet pooper,11.0
sipping from the joy juice,11.0
when is tuan getting here?,11.0
the word on the street,11.0
a toe is a toe,11.0
two liter bottle of bitch-ass,11.0
piss like a pregnant woman,11.0
make peace with the donkey,11.0
as near as damn it,11.0
rabbit out of the hat,11.0
for the love of tits,11.0
there's a pony in there,11.0
totally rad to the max,11.0
the pillsbury dough boy rape,11.0
brudda from a nudda mudda,11.0
chimp chimp the monkey pimp,11.0
crazy like mutha fucka hanzo,11.0
pg unit from st andrews,10.0
9 5 plus fo' pennies,10.0
no food for you round-eye,10.0
sweet ass: the motion picture,10.0
cracks in the ceiling panels,10.0
all your dreams are dead,10.0
purple headed christian meat missile,10.0
triumph the comic insult dog,10.0
keep a wrinkle in it,10.0
best ass in the world.,10.0
small child holding an apple,10.0
meetnik (meet + suffix nik),10.0
feed it a corn husk,10.0
eat shit and die look,10.0
mad as a cut snake,10.0
giant death-ray in the backyard,10.0
dance naked in the forest,10.0
keen as cheese and mustard,10.0
dr. jeckyll and mr. hyde,10.0
putting on an orange coat,10.0
daddy o of the patio,10.0
slipped one by the goalie,10.0
drunken high gun gun shoot,10.0
fugitive in his own kingdom,10.0
arabian sand storm with goggles,10.0
take it like a slut,10.0
working for the weekend syndrome,10.0
two sheets in the bag,10.0
fart higher than your arse,10.0
mystic nights of the cobra,10.0
mitch  mitchin  mitched,10.0
cant fight against the youth,10.0
brings nothing to the table,10.0
ride the wild bologna pony,10.0
short end of the pineapple,10.0
charles f. brush high school,10.0
rational emotive behavior therapy (rebt),10.0
jack up your shit box,10.0
the smurf from golden axe,10.0
instant deflation of the anus,10.0
huck it up the butt,10.0
answer that and stay fashionable,10.0
half chips - half rice,10.0
get rid of some beer,10.0
put the meat to her,10.0
this shit ain't fucking right,10.0
shit that killed john wayne,10.0
go wait in the car,10.0
wearing your sunglasses at night,10.0
log off the internet day,10.0
put her tits into it,10.0
loudest man in the room,10.0
holy shit on a tricycle!,10.0
working out at the y,10.0
put an egg on it,10.0
get up out my grille,10.0
smoke it to the dome,10.0
wet penny in the pocket,10.0
son of a twat cake,10.0
oh my god... that's fantastic!,10.0
richmond crab apple quick step,10.0
you look like a rabbit,10.0
thrombosis of the poop shoot,10.0
sista from a diffren mista,10.0
butt sluts and the city,10.0
built like a bus ticket,10.0
mein haar ist immer schlecht!,10.0
i get where you're going,10.0
a cosmic cup of ass,10.0
mash it and dash it,10.0
eleven short of a dozen,10.0
super gay emo wannabee fag,10.0
rock it(you) like a hurricane,10.0
bologna bus to tuna town,10.0
smoking a turd in purgatory,10.0
fell out of the tree,10.0
heads down  butts up!,10.0
drank a can of man,10.0
get out my way pimping,10.0
damn dirty bandwidth stealing whore,10.0
gurl bye  boi bye,10.0
what ever rubs your buddha,10.0
dating down the food chain,10.0
the boy who never changed,10.0
four bits for a buck,10.0
knights of the lunch table,10.0
the hungarian pull and pinch,10.0
the ole two finger jones,10.0
go look for your friends,10.0
jon & kate plus 8,10.0
mr. silent killer gas passer,10.0
foe the love of $,10.0
greasy lee trevino  the,10.0
there's ninjas on the lawn,10.0
putting lipstick on a donkey,10.0
bohemian jack in the box,10.0
golden  clown penis blumpkin,10.0
you want yo shit back,10.0
chicago number 5 with boots,10.0
what kinda whip ya crackin?,10.0
le chat et le gangster,10.0
mac pie a la mode,10.0
ashes of the fourth wall,10.0
land of hope and glory,10.0
elephant man getting a haircut,10.0
take it like a champ!,10.0
wanna know my fukin name?,10.0
take it to the guns,9.0
... because of winn dixie,9.0
hot ham on a kaiser,9.0
hey  you fucking asshole.,9.0
st. john's college high school,9.0
too long didn't bother reading,9.0
sitting on a rubber band,9.0
punishing percy in your palm,9.0
last kick at the cat,9.0
make happy in one's pants,9.0
im gonna pillage ya butt,9.0
the six year old look,9.0
have a belt on me,9.0
the great ninja pirate war,9.0
tom 'grand masta flame' delonge,9.0
chuff like a wizards sleave,9.0
giblits the magical crack whore,9.0
...and out come the wolves,9.0
inverted south dakotian palm tree,9.0
off the hezzy fo shezzy,9.0
would you like a game?,9.0
hoo  ya damn right,9.0
the talk of the town,9.0
more hardcore than porno-flick bitches,9.0
psy 4 de la rime,9.0
man  are we screwed,9.0
a to the motherfucking k,9.0
hard work  no bubble-gum,9.0
meet me in the bathroom,9.0
reverse wraparound painted seagull twist,9.0
catch you on the flip,9.0
yo bom diggidy whap fish,9.0
spank  spank  push,9.0
national pick up line day,9.0
wmd (weapons of mass destruction),9.0
tongue shovel her stink ditch,9.0
snap off a monkey tail,9.0
burger out of the bun,9.0
fuck you up yo ass,9.0
pompy (adj  n. ),9.0
ate a box of assholes,9.0
hey u with the face,9.0
have (or get) cold feet,9.0
shy master flex t-bone 3000,9.0
waddell girl named amy d,9.0
praying at the porcelain altar,9.0
i r 73h 1337 0wnz0rz,9.0
the dog in the meathouse,9.0
new shoes on the whip,9.0
petting the one eyed snake,9.0
life is full of compromises,9.0
you and i are tight,9.0
the hood it not working,9.0
in a gada da vida,9.0
might make an octopus worry,9.0
ate up with the dumbass,9.0
did it for the shirt,9.0
the bitties is havin' it,9.0
i like me some chocolate,9.0
wheels fell off the wagon,9.0
slave to the glass pipe,9.0
get off the fucking pills,9.0
hi ho  hi ho,9.0
tounge punching the dirt starfish,9.0
half past gtf outta here,9.0
twisted fuckin shatted shitfaced retadded,9.0
give birth to a sailor,9.0
two exits  no waiting,9.0
sucked into the itg machine,9.0
xoxo azn babie gucci gucci,9.0
aunt flo from red china,9.0
poundin' the fahts outta' hur,9.0
the fit hit the shan,9.0
pull  spray and pray,9.0
the sovereign nation of antarctica,9.0
i'm not a plastic bag,9.0
i don't think so biatch,9.0
stink on the hang down,9.0
it's stupid and it stinks,9.0
all up on your sac,9.0
big mike and the twins,9.0
once over twice three times,9.0
dookie art with the poltergeist,9.0
dont be sippin that hater-ade,9.0
bad time at the movies,9.0
not gonna argue wif u,9.0
hell to the fuckin' no,9.0
treat her like a prostitute,9.0
tootsie roll in the valley,9.0
over the shoulder boulder holders,9.0
fresh roll of toilet paper,9.0
forgainst it (for + against),9.0
it's not going to happen...,9.0
lars frederickson and the bastards,9.0
chef boy are you dark,9.0
pler aka plerosimus plerius pluribus,9.0
that is so last week,9.0
not poppin/not getting it poppin,9.0
cunt with a capital k,9.0
its on like vince vaughn,9.0
sock in a flip flop,9.0
bitch with a capital bitch,9.0
the spy who shagged me,9.0
pippitty poppitty gimme the zoppitty,9.0
the end of the rainbow,9.0
the end of the line,9.0
i know jesus loves you!,9.0
the good ol' twenty eight,9.0
the one eyed wonder worm,9.0
yah boo sucks to you,8.0
price of tea in china,8.0
should have polished the wood,8.0
uno duo three-o four-o five-o,8.0
..l.  (>.<)  .l..,8.0
loose as a clowns pocket,8.0
i don't give a fah,8.0
 i'm not gay urinal,8.0
the good bye third eye,8.0
captain of the chocolate runway,8.0
slang it in the duzza,8.0
ball park betty rump roaster,8.0
'i'm not wearing those pants.',8.0
throw my junk at shit,8.0
6 to 8 business weeks,8.0
dangle  dangle  snipe,8.0
swingin' on the flippety flop,8.0
maple syrup downs' syndrome baby,8.0
going to meet the mule,8.0
bros 4 life or b4l,8.0
like it ain't no thursday,8.0
last chicken on the shelf,8.0
eating my chicken noodle soup,8.0
parent of the year nomination,8.0
cotton pickin chicken pluckin music,8.0
god you're like a goat,8.0
first story told in therapy,8.0
temple of the holy vagina,8.0
sparkly peacock in your pants,8.0
six pack and a pound,8.0
stefan cel mare si sfant,8.0
tight as a fishes arse,8.0
still getting my ass kicked,8.0
he was a pimp before,8.0
fatty mcbutter poopy pewp style,8.0
carry me on da low,8.0
tape it to your leg,8.0
i give you good time,8.0
the floor is hot lava,8.0
shovel snow off the moon,8.0
nickel with a dime chaser,8.0
new and improved joker product,8.0
should have been a blowjob,8.0
it comes with the gender,8.0
meat  beat & skeet,8.0
murph  murphed  murphing,8.0
making feet for children's shoes,8.0
shermer's first law of intelligence,8.0
little t learns to share,8.0
toyon  the drinking game,8.0
valley of the kings music,8.0
pass the chicken mother focker,8.0
good punch in the pants,8.0
blocher  kakker  schnorrer,8.0
noriko matsueda & takahito eguchi,8.0
that's what ur mom said,8.0
shinobi vs. dragon ninja (single),8.0
crack head with a keyboard,8.0
setting goals & smoking bowls,8.0
ass blast from the past,8.0
wing and a prayer airlines,8.0
frighten a pigeon with wine,8.0
the all powerful cheese monkey,8.0
a member of the family,8.0
hide and go get some,8.0
fuck you i work here,8.0
dance the chocolate cha cha,8.0
japanese are penetrating the jungle,8.0
you haven't lived until you...,8.0
not know someone from adam,8.0
i want a famous face,8.0
gift of the sun god,8.0
give it to a man,8.0
get your rock star on,8.0
woo woo red fire truck,8.0
scram it west  ho!,8.0
obsessive compulsive green day dissorder,8.0
cambridge university of neutron technology,8.0
the worst kind of shit,8.0
don't qoute me on that,8.0
one day a week criminal,8.0
suck her and fuck her,8.0
face like a burnt thong,8.0
tap dat shit fo sho,8.0
but the bomb lives on,8.0
show me yo booty hole,8.0
i laugh in ya face,8.0
to hang out with sam,8.0
imma knock a bitch out,8.0
bent as a butchers hook,8.0
fuck jesus in the face,8.0
barkley shut up and jam,8.0
 ! (-..-) ! ,8.0
me cago en la leche,8.0
by way of the 6-50,8.0
men who ask for lloyd,8.0
thirsty [whatever day it is],8.0
i heard you weren't sure,8.0
can i get a piece,8.0
the house of the spirits,8.0
l98 a1 cadet gp rifle,8.0
rock hard  rock often,8.0
hot snake in my rubber,8.0
had to name that one,8.0
it's time to fucking collect,8.0
were you in the choir?,8.0
rocky mountain spotted monkey pluckers,8.0
on the next thing smokin',8.0
time me to the fan,8.0
beave up to the button,8.0
aint goin out like that,8.0
lord give me a sign,8.0
that makes my poontang quiver!!,8.0
president of the united stizzles,8.0
shake hands with the senator,8.0
it's a good highschool show,8.0
spurs that jingle jangle jingle,8.0
mrs. so and so erson,8.0
little old men in hats,8.0
bout to swang them thangs,7.0
got ugly in my eye,7.0
the monkey fucking the skunk,7.0
don't try me like dat,7.0
one in one out diet,7.0
do dutch  dutch act,7.0
king of the nasty snatch,7.0
beam shatner off the enterprise,7.0
owch! my stomach lining!&quot ,7.0
have good and get give,7.0
sometimes you just gotta smoke,7.0
punch 'em in da face,7.0
thats a strip [strip] [rip],7.0
sharp as a beach ball,7.0
kick in the face core,7.0
holy shit ('ho-le - 'shit),7.0
one eyed purple yogurt slinger,7.0
getting out the bad seed,7.0
squirrel looking for a nut,7.0
fo shizzle ma nizzle bizzo,7.0
muntered  queen of the,7.0
gator lips or 'gata lips',7.0
been to hell and back,7.0
take it to the body,7.0
sunday lunch under a tent,7.0
thank you with a f,7.0
me! me! me! me! me!,7.0
more than a school day,7.0
too cool for the room,7.0
word with the most definitions,7.0
blow sunshine up your arse,7.0
fload (floating head of death),7.0
bag of what the fuck,7.0
flim flam thank you ma'am,7.0
three legged spot n' squat,7.0
paid a thousand life points,7.0
shaking hands with the mayor,7.0
set a bird on fire,7.0
how much can she take,7.0
one oar in the water,7.0
wot you fuckin lookin at,7.0
wearing the face off her,7.0
to shoot so. a holler,7.0
six pack's worth of pretty,7.0
flip it  flipped it,7.0
fish in the sea combo,7.0
the great backout of 2003,7.0
ctrl c ctrl v movie,7.0
the secret life of us,7.0
how 'bout them dodgers? ,7.0
my spider sense is tingling,7.0
no scoped to the dome,7.0
limp cock and no lube,7.0
new canaan girls swim team,7.0
fat ho on a bike,7.0
to slip off the sofa,7.0
bake it and take it,7.0
too stoned to have sex,7.0
breath of a thousand cocks,7.0
upside down rock on sign,7.0
bare-foot as a yard dog,7.0
f  t and a,7.0
pulling the head off it,7.0
i'm here for the badger,7.0
landed on the moon moment,7.0
creepin on tha come up,7.0
motherless son of a toad,7.0
no doubt  no doubt,7.0
pack of what i am's,7.0
put some weight on it,7.0
like a sunday morning shit.,7.0
crows (cornered rabid office workers),7.0
drunk call girl/drunk dial girl,7.0
kids in different area codes,7.0
me  myself & irene,7.0
fuck you in the mouth,7.0
mother of all bitch slaps,7.0
crushin' it in the mix,7.0
lick around the brown hole,7.0
fuck you in the tits,7.0
rule of the 3 'r's',7.0
hip... to be a square,7.0
well  you know me...,7.0
piss on a hoe's back,7.0
hate it when that happens,7.0
drinks from the warm tap,7.0
polish the rusty sheriff's badge,7.0
had breakfast at the 'y',7.0
man with the golden douche,7.0
attacked by the snow leopard,7.0
dunsity or duncity or duncety,7.0
i'd throw it in her,7.0
piece of shit football club,7.0
the snoopy d-o double gizzle,7.0
doing the white man's laundry,7.0
grabs ya by the boo-boo,7.0
good luck with that... yeah,7.0
the fast and the penisless,7.0
slicker than a fags ass,7.0
shaking like a flatpack wardrobe,7.0
lumps of happiness and joy,7.0
a thorn for every heart,7.0
girl who cant be wrong,7.0
on like a chicken bone,7.0
like a super dope fox,7.0
tits on a dinosaur's skeleton,7.0
how the grinch stole christmas,7.0
3  6  9,7.0
blast it out the rear,7.0
tap out and buff up.,7.0
rich from the neck up,7.0
make my brown eye blue,7.0
shut up talking to me,7.0
i'll meet you in scotland,7.0
skeeted on a baby's head,7.0
well yes  quite likely,7.0
give birth to a negro,7.0
deep shadows and brilliant highlights,7.0
shaking hands with the pope.,7.0
hell in a hand basket,7.0
is too infinity plus 1,7.0
snake it down one's leg,7.0
bang the granny out of,7.0
the lemon and saucepan club,7.0
mr large generic blunt object,7.0
i have a blue car,7.0
the pink drone acid project,7.0
a one that isn't cold,7.0
seek and ye shall find,7.0
put her weight on it,6.0
hit by a pie truck,6.0
the jay wood fist pump,6.0
spit swabbing the pork curtains,6.0
the big joe polka show,6.0
wank with the other hand,6.0
she thinks she's all that,6.0
a dog could do it,6.0
do you want a slap?,6.0
dinner of a dozen bowls,6.0
holy shit on a rope,6.0
bank of mum and dad,6.0
dick swinging in the wind,6.0
eating grapes off the wallpaper,6.0
to get yo wig split,6.0
walk it like a dog,6.0
that bitch stole my taco!,6.0
drinks from the fairy cup,6.0
golden palace of the himalayas,6.0
aint that but a bitch,6.0
little miss high and mighty,6.0
toss it out your ass,6.0
that'll be the frosty friday,6.0
take him to the park,6.0
shut up and bring it,6.0
sober as a knob job,6.0
a walk in the rain,6.0
zip one's lip (or mouth),6.0
cocky rocky the bukake jockey,6.0
the eye of the tiger,6.0
never in my wildest dreams,6.0
throw back [to throw back],6.0
proper bo i tell thee,6.0
singes capitulards bouffeurs du fromage,6.0
bass playing chick with glasses,6.0
and then you woke up,6.0
rapid one arm pull ups,6.0
suck my left butt- cheek,6.0
she'll be apples  mate,6.0
slugged up to the lugholes,6.0
the hoods got my back,6.0
hanging out with don masterson,6.0
axe can wake up call,6.0
piss of an angry camel,6.0
there  their  they're,6.0
cat stuck up a tree,6.0
from the top to bottom,6.0
wouldn't root her for practice,6.0
the gay and the curious,6.0
one eyed willy's eye patch,6.0
i don't put on him,6.0
attack of the 50' hooker,6.0
dee dee from dexter's labortory,6.0
scuse me oh my god!,6.0
stinky upper lip syndrome (suls),6.0
going to meet the man,6.0
cracky / crackie / crackey,6.0
who does it look like?,6.0
yoghurt in the pocket ,6.0
going to the board room,6.0
bang like a barn door,6.0
up to the maker's mark,6.0
the fat of the land,6.0
his therapy was going nowhere,6.0
systematic relocation of the underlings,6.0
texas corn on the cob,6.0
sneaky pierre mung share surprise,6.0
pimp hand is way strong,6.0
put the shits up you,6.0
one in the departure lounge,6.0
lsw ( light support weapon),6.0
i'll give you the weather,6.0
belt it up your arse,6.0
future leaders of the world,6.0
poster child for birth control,6.0
son of a von druke,6.0
mcconaughey theory of perpetual repose,6.0
doing it for the kids,6.0
smokes three packs a day,6.0
watering a dog shit garden,6.0
purple helmented warrior of love,6.0
all up in the cool-aid,6.0
dickerson with his dick hard,6.0
souge it to the hub,6.0
smell like a mosh pit,6.0
you wanna tell me why!,6.0
ik moet hem pro-nade keilen,6.0
throw it in my dumper,6.0
son of a monkey fuck,6.0
i thought you'd be bigger,6.0
johnny thunders & the heartbreakers,6.0
tripping over each others' dicks,6.0
lightsabre  crocodile  mime,6.0
there's no e in team,6.0
lets do the damn thang,6.0
hot brain injection (double dose),6.0
thumb in the hose nozzle,6.0
way to suck at life!,6.0
all i ask of you,6.0
give x a new meaning,6.0
can i get a rewind,6.0
get off the cell phone,6.0
get out of my office,6.0
what you tryin to do,6.0
thats what your mum said,6.0
download  (ed  ing),6.0
halfway through the frikken wall,6.0
stank dis bad ting up,6.0
mais non  je blague,6.0
murphin' out like a bandit,6.0
needle stuck in a groove,6.0
one of them ther' gopher-dogs,6.0
gave her a sean connery,6.0
mike jones on the rocks,5.0
asc alberta subaru club canada,5.0
get outta one's sight/ face,5.0
one word  another word,5.0
o.d.a. (optimal distance of attraction),5.0
the benyon   benyoned,5.0
mutha fuckin crack man pikachu,5.0
steak & knob er day,5.0
with a fine tooth comb,5.0
im only pulling your plonker,5.0
cheap at twice the price,5.0
pulled  a  mandolesi,5.0
jayendra kaka a.k.a jay kay,5.0
pulling through in the clutch,5.0
wind  rain and lava,5.0
let that be the reason,5.0
getting his/her guts pushed in,5.0
perry county central high school,5.0
you live in a movie,5.0
go suck on a straw,5.0
captain and his two privates,5.0
shed a tear for nelson,5.0
little nemo: the dream master,5.0
infopause n. (information + pause),5.0
cosmetic effect of darkness/distance [c.e.d.],5.0
love letter from a snake,5.0
ya dad on bacon scruts,5.0
winger dinger the nasty finger,5.0
cuts me to the quick,5.0
its a way of life,5.0
when the going gets good,5.0
sofa king wee todd did,5.0
government created killer nanorobot infection,5.0
put his foot in it,5.0
parked in the red zone,5.0
bay area or yay yerea,5.0
bottomless pit of flaming snakes,5.0
thats not how i roll,5.0
are you on the phone?,5.0
givin it all the lemon,5.0
root  stem and head,5.0
the worst that could happen,5.0
stereotype me  i'm irish,5.0
the typing of the dead,5.0
the paper  the paper,5.0
takes it in the ass,5.0
real world road rules challenge,5.0
sandy kane blew comedy show,5.0
the sword in the stone,5.0
did i hear a bell?,5.0
get head right with ball,5.0
arm around the guy guy,5.0
getting it from the back,5.0
going back on the list,5.0
take that shit to aim,5.0
you'd hate to see that,5.0
iz it coz i iz,5.0
ninja egg roll usa (nerusa),5.0
the news and the weather,5.0
nickel short of a dime,5.0
west los angeles baptist highschool,5.0
piss against the white house,5.0
to 'yard sale' your pouch,5.0
five fingers to the face,5.0
 chuck norris roundhouse kick,5.0
plays off the front tees,5.0
wake and take and bake,5.0
knock out a couple rounds,5.0
take it like a champ,5.0
monkey to the other side,5.0
wet  sticky  slimey,5.0
devil in the blue shorts,5.0
slow boat to prozak island,5.0
roughy rough and tough spaceship,5.0
flp: flagrant lack of pants,5.0
bust out that tape measure,5.0
hooded man in the canoe,5.0
i sweat you like whoah!,5.0
main drug source in america,5.0
who killed the electric car?,5.0
moss il eir ya eir,5.0
give birth to a check,5.0
oh my god damn yo,5.0
head chief of brown nosers,5.0
wake up (make a move),5.0
smells like a mans ham,5.0
eat shit and feel good,5.0
beam me up  hottie!,5.0
talking through a paper ass,5.0
not lay a finger on,5.0
letting the dog lick it,5.0
don't get push with me,5.0
toast of the town syndrome,5.0
can't raise the main sail,5.0
ivory trading outpost in kenya,5.0
there is no talent whatsoever,5.0
turned your back on god,5.0
 shit hit the fan,5.0
drink beer  the holiday,5.0
little girl  big spoon,5.0
little man in the hat,5.0
a note don't come easy,5.0
tricking a bunch of cunts,5.0
going off like a whale,5.0
your ass is a verb,5.0
put yourself in the bin,5.0
the beast with one back,5.0
the oden's return to sender,5.0
rolled out of an asshole,5.0
blame it on the bed,5.0
out the back of bourke,5.0
sword of a thousand truths,5.0
panty hose melter - p.h.m.,5.0
have bats in ones belfry,5.0
he done gone to hades,5.0
getting tipsy on the hatorade,5.0
blind lesbian in a fishmongers,5.0
half a yard of cory,5.0
final fantasy: the spirits within,5.0
snizzle d o double gizzle,5.0
blown out of the frame,5.0
milky tears of human love,5.0
stizzle trizzle: the next generizzle,5.0
putting it in her/his butt,5.0
two hats in a fireplace,5.0
do you want a hammer?,5.0
got you last no returns,5.0
 to empty my handbag,5.0
all up in the kool-aid,5.0
garden of good and evil,5.0
marauder of the marmite motorway,5.0
western a-town or western a,5.0
bag over the head job,4.0
measuring tape in her purse,4.0
put dressing on that salad,4.0
people with out a life,4.0
routed by the liquid viking,4.0
fo shizza  fo sheezy,4.0
pally  plural  pallies,4.0
take one for the queen.,4.0
i'll never wash my pants,4.0
is that a family name?,4.0
age of our founding fathers,4.0
price of chickens in bulgaria,4.0
owned all over the place,4.0
the flacker of the shape,4.0
grab a root and grawl,4.0
slevening a head clean off,4.0
big joe and the twins,4.0
hey  hey  hey!,4.0
leh hapes mi yenaanea otcha,4.0
what is up with that,4.0
nathan's beeg bouk awf wurdz,4.0
buggin under the full moon,4.0
san francisco show and tell,4.0
may or may not be,4.0
how blue can you get,4.0
we in there like swimwear,4.0
ninety five million dollar deals,4.0
li ma bang bang mang!,4.0
that's what you get larry...!!!,4.0
invisible people from the future,4.0
do it in the mud,4.0
one in ten drinking game,4.0
hear the gong  byatch!,4.0
thick like a tuna can,4.0
my car is slow bai,4.0
doo doo on a stick,4.0
be out one the ghost,4.0
every room in the house,4.0
making money hand over fist,4.0
building abe lincoln's log cabin,4.0
why wont you go home,4.0
like an asian on rice,4.0
basspimp (male)  basspimpstress (female),4.0
got it all going on,4.0
takin' it to the hole,4.0
a shit in the teeth,4.0
tax that ass like woah,4.0
six steps to spiritual revival,4.0
fire one off the cuff,4.0
what's up  his brother?,4.0
can i get some dome?,4.0
ho jo mo yo smuggler,4.0
things that would be phat,4.0
bag - o - mon,4.0
put out a contract on,4.0
to lay the smack down,4.0
you just scorched my ass,4.0
ho  ho  ho!,4.0
shaking hands with the president,4.0
popping out a cold one,4.0
how much you normally pay?,4.0
do it for the banter,4.0
fuckin' bitches in the shitter.,4.0
taken out of tha game,4.0
allow myself to introduce myself,4.0
defrocked priest in a toyota,4.0
up the ol' dirt road,4.0
oh my freakin coloured pencils,4.0
phase shift armor (ps armor),4.0
takes care of her shit,4.0
tourettes syndrome moonanis involuntaris version,4.0
your wife  my bopper,4.0
what's the time mr. wolf?,4.0
im thinking about shit later,4.0
ella ella eh eh eh,4.0
the good and the drank,4.0
throw him under the bus,4.0
hitchhiking under the big top,4.0
the lord of the dead,4.0
you're so hot right now,4.0
choke & spit my salad,4.0
that's fer sure that is,4.0
are you in the army?,4.0
the archer school for girls,4.0
get out of my veins,4.0
good on ya bruce! ,4.0
boost it on dat hoe,4.0
don't kick yer coon dog,4.0
arse like the store horse,4.0
rumpty  dump  dump,4.0
going to the train station,4.0
the hammer of the cause,4.0
the black in the hat,4.0
green long sleeve shirt test,4.0
seaford oyster bay expressway (135),4.0
put your weight on it,4.0
rodney king deck of cards,4.0
are you flying on me?,4.0
the college of new jersey,4.0
im gonna cut him homes,4.0
tillsbury (or the tillsbury doughboy),4.0
gas  break  dip,4.0
south western oklahoma state university,4.0
rock 'em  sock 'em,4.0
mad gay in the face,4.0
dont cry for me argentina,4.0
jesus on a stick day,4.0
swordfighting the five headed hydra,4.0
 the ma heebee jeebees,4.0
lord of the pinky rings,4.0
a bunch of malfuggin' foo's,4.0
pinterness  wuddlety  nup,4.0
demolition won the tag titles,4.0
shake hands with the groundhog,4.0
tiny  tiny little weener.,4.0
rip the granny out of,4.0
choke tha fuck outta ,4.0
bowl of what the fuck,4.0
have a phil 'badluck'barrata episode,4.0
take care of that ass,4.0
take it to the rack,4.0
cat crapped in my mouth,4.0
a wrinkle in her dollar,4.0
the one man hand jive,4.0
play it where it lays,4.0
horse-faced axe battle anal rampage,4.0
bolt out of the brown,4.0
you can't possibly be flying,4.0
hell of a thirst on,4.0
crap on a senior citizen,4.0
big night on the box,4.0
the eye of providence ,4.0
my drink and my 2-step,4.0
wet stuff for the hangdown,4.0
im bout to gun you,4.0
we'll never play you again,4.0
on my way to church,4.0
shut your teef little bitch,4.0
tv and friend chiken lover.,4.0
los angeles angels of anaheim,4.0
that went to the dogs,4.0
atty batty super makdaddy macro-fatty,4.0
take it on the hop,4.0
two fives beat a ten,4.0
putting english on the ball,4.0
colder than a penguins chuff,4.0
off the heazy fo sheazy,4.0
punch myself in the face,4.0
caught with a hot one,4.0
retarded waste of monkey-man juice,4.0
big four of melodic death,3.0
stonegate: from 90 to 91,3.0
roast beef curtains with mayo,3.0
you know  you know,3.0
big fat pile of wank,3.0
bring some water with ya!,3.0
biggest ship in the world,3.0
to fly a giant bird,3.0
good enough to poop on,3.0
hit me on the flip,3.0
the squirrels are after me,3.0
pump up the bass qusay,3.0
dude what are you doing?,3.0
 i won't ever soften,3.0
the mamma with the quan,3.0
poonch  poonched  poonches,3.0
go huge or go home,3.0
view from the cheap seats,3.0
samuel l. jackson fan club,3.0
semi-auto ultra redeseparurator 2000 deluxe,3.0
superhydronific ampflication radiation of simulation,3.0
one sided backwards ass fuck,3.0
scary drugs beer. butlers (sdbb),3.0
gubba  yubba & schmubbly-bubbly,3.0
bald man in a boat,3.0
wgs - white girl syndrome,3.0
murray's mom (on a bun),3.0
on her not in her,3.0
do you want a fight?,3.0
apologizing to the fat girl,3.0
<8(    )~~,3.0
play a game of cornhole,3.0
flying bag of monkey shit,3.0
get back to getting back,3.0
to have cunt in one,3.0
i have played them all!,3.0
takes it up the butt,3.0
right out of the blocks,3.0
chip chopin the blip blop,3.0
crab infested blueberry twat waffle,3.0
intellizzle and james bond-kinda-shit crew,3.0
strap on a feed bag,3.0
drop in  drop out,3.0
chorus like mama joe's bongos,3.0
smokin'  shootin' the bird,3.0
thought up by some jew,3.0
fell and bumped your head,3.0
fit it in the cat,3.0
b a m f 's,3.0
 good on paper guy,3.0
fern  fernage  fernd,3.0
greasy bag of ogre semen,3.0
i know  you know,3.0
son of a monkey's ass,3.0
sound as a brown trout,3.0
dongus longus strongus maximus muscle,3.0
hit with the lights off,3.0
head for the tall grass,3.0
don't fuck with my bitch,3.0
the royal duke of digits,3.0
test drive the ironing board,3.0
fair way to the shooter,3.0
be round on wednesday night,3.0
'    ',3.0
polar coordinates and complex numbers,3.0
flibberdy flobberdy-hocha moma woo woo,3.0
what if movies were previews,3.0
go back like car seats,3.0
mark of the swamp donkey,3.0
bitch end of the stick,3.0
i could dig a pony,3.0
right there at the show,3.0
living joke without a punchline,3.0
satine and the penniless poet,3.0
pay as you go peasant,3.0
the man in the hat,3.0
to pull a jack bauer,3.0
cherry hill high school east,3.0
octopus at the cock buffet,3.0
master of the seven c's,3.0
double up on that pony,3.0
the white cloud of doom!,3.0
link me at my gates,3.0
a moocher's tale: alex frankel,3.0
cross ass to mouth pollination,3.0
3 dudes and a puppy,3.0
to bathe in the crowd,3.0
put ya bond on it,3.0
beef and two roast veg,3.0
whaddit look like whaddit do,3.0
 ! (-.-) ! ,3.0
bright side of the moon,3.0
slip it in the mitten,3.0
hot dog in a tunnel,3.0
bust a pipe down there,3.0
pilot of the chocolate runway,3.0
meat in the man sandwich,3.0
like the beast/as the beast,3.0
out on a day pass.,3.0
quitter hitter to the dome,3.0
man with a paper asshole,3.0
